adview,views,likes,dislikes,comment,category,days,duration
78,80123,81,8,1,5,1839,16
1,367836,651,80,34,4,1293,188
3,66452,217,15,29,4,2010,507
2,12447,20,1,0,4,1951,254
4,90549,3766,53,815,1,828,2266
1,348399,1946,120,155,6,1023,706
6,195529,333,63,122,4,1183,1144
2,1848,4,0,0,5,910,21
4,68477,114,6,15,7,2210,270
2,374032,2979,346,179,4,715,193
54,4438176,19613,671,3131,2,829,286
4,204231,2704,62,531,2,821,417
1,416,3,1,0,4,1403,103
4,584,2,0,0,4,1379,107
9845,14842,38,0,1,4,1327,304
1,96426,465,17,21,7,1748,1203
4,809443,1013,122,19,4,802,623
5,1043385,2499,244,363,2,917,776
1,6522,117,2,13,2,1695,830
1,589273,492,149,0,5,868,8351
2,2763,0,0,0,4,722,60
3,1108,21,1,0,6,785,134
3,7843,115,25,21,4,1254,1297
1,635242,4173,213,554,4,1331,307
4,364915,1017,219,151,4,1503,2822
2,3127127,29202,425,4831,2,1004,404
2,402541,384,131,75,4,1268,84
1,7534,54,3,1,7,1231,731
7,424639,456,71,198,5,928,636
1,5492,10,2,0,4,798,97
1,84996,450,21,27,4,647,131
11630,15011,67,2,36,4,1020,152
1,564,12,0,0,3,2072,261
1,290451,1164,50,284,1,717,1056
1,47649,107,16,6,4,1909,3633
8,4353722,9411,670,399,5,1717,369
5,340779,296,112,0,4,975,9699
2,57699,178,21,22,8,796,178
6,2220,12,1,0,4,850,23
2,14280,48,0,21,3,2176,451
3,306294,5386,100,4889,4,841,758
1,69099,331,7,16,5,1017,21
16,12156,202,11,18,6,1199,434
6,1143568,15328,1831,14378,2,1017,332
3,16158,7,3,1,1,2272,90
9,1120691,5038,593,478,4,862,268
1,455079,1085,110,99,4,1832,293
1,7036,84,6,36,5,1735,11
1,286854,582,17,285,4,4258,521
1,68908,142,11,14,5,809,333
5,1573656,9843,5686,5151,4,893,998
11,262400,921,93,55,4,1894,121
3,725434,1447,172,343,4,868,2298
3,130012,85,38,7,4,1790,3706
133052,777235,21397,290,648,2,869,343
11,895271,2246,173,67,4,2557,401
123,11597,11,4,1,4,2726,121
1,124713,106,41,12,4,1175,259
2,43144,61,8,8,5,2718,640
1,78320,3792,13,300,6,821,821
4,337316,542,192,85,4,1303,186
1,3353,7,5,4,4,1736,55
364,5037,70,25,35,6,1059,372
2,934855,3186,974,132,4,1273,609
6,829126,5894,1016,7908,4,801,411
4,107742,622,16,427,4,1961,231
6090,38906,135,13,10,1,1289,415
2,468329,10406,155,5484,4,885,403
1,188527,383,40,163,1,1285,134
1,197404,5623,64,5240,4,843,455
1,27538,50,0,5,5,2727,640
3,863,9,2,1,4,1685,51
1,143963,144,24,2,4,821,196
1,157,1,0,0,4,1677,87
3,478286,1269,230,39,4,3139,491
1,25942,47,3,5,4,1500,907
2,378596,2835,381,100,4,1079,120
2,437703,2763,148,782,4,1356,592
3,57081,130,16,5,4,1769,1351
2,253710,274,68,34,7,720,261
3,577665,1078,175,55,4,1909,3340
1,35364,91,6,7,4,1251,442
3641,4420,92,4,43,7,646,216
2,893,7,0,0,4,1010,21
1,28565,159,13,55,4,1412,2383
1,269952,306,46,25,4,875,316
5,34007,48,2,15,5,2731,663
1,310601,688,152,40,4,1569,81
1,129070,171,15,5,4,1173,1320
3,8126560,15128,1233,383,7,1031,64
1,91577,403,17,52,5,827,337
1,75206,121,56,108,4,854,1695
1,198351,1167,170,118,6,1448,285
2,15898,225,3,17,4,895,959
1,182465,351,36,92,7,2253,806
2,134507,79,37,2,4,868,358
1,760757,15950,371,2478,4,982,590
1,256496,155,57,14,4,968,9014
19,41531,148,10,11,4,1692,871
11,1507575,5009,1625,4181,4,876,505
1,696384,3276,682,1746,2,805,644
1,728395,1031,151,59,4,1279,1138
1,4374,9,0,1,4,1843,134
8942,13154,71,8,6,1,785,381
2,530,1,0,0,4,778,55
1,217561,1893,20,390,4,1416,313
1,149186,636,44,50,6,1398,242
3,4841,9,2,1,4,1495,283
3,26690,0,0,0,4,1461,8717
1,814437,1152,162,97,4,1419,9583
1,26961,59,6,0,4,796,1316
1,183249,4072,110,1585,4,779,719
1,21567,98,5,15,5,1017,147
1,197377,148,34,7,4,1124,6573
6,3152217,7875,2318,632,2,1687,82
1,253,1,0,0,4,1831,100
1,1274999,20882,486,2880,4,946,377
1,680833,4834,272,2074,4,1213,889
1,88817,352,24,23,7,1550,496
121,1307707,3346,242,92,4,2343,746
3,166809,545,61,55,7,2032,1313
1,695587,3760,270,326,3,1081,165
2,102140,340,72,20,7,1406,13952
1,127735,1309,31,76,7,2271,307
1,5498,12,5,0,4,1971,686
1,1422,19,1,5,6,947,131
1,2850,2,1,1,1,3152,647
666,15265236,36463,3105,1351,4,1784,696
4,202267,390,63,510,4,887,1226
2,652672,7043,524,4966,4,834,150
18,172105,466,80,29,7,2242,1490
55,241969,294,56,22,4,1972,596
1,16707,47,14,2,4,1043,2546
1,749563,1098,130,103,5,1527,153
1,254,0,0,0,4,646,632
3,417590,1368,107,77,4,2560,1229
862,3592,1,1,0,4,2437,21
2980,100323,75,30,13,5,1167,330
4448,6846,38,2,3,7,1250,707
1,5273,33,3,10,6,1236,916
1,3468,9,0,0,7,2161,440
1,682016,13978,524,1735,2,813,359
1,1869779,5284,1950,583,7,1595,441
1,50685,180,9,17,4,1021,117
1,1565218,6030,1147,6629,6,1085,346
1,92689,75,33,12,5,831,137
10,76824,1316,30,239,6,1182,126
2,767452,3341,128,285,7,2298,4413
2,2838519,40374,1205,3295,4,1152,394
1,752836,2196,75,259,4,1462,85
1,1808045,3531,1382,0,4,771,176
1,49105,755,7,127,5,863,341
5,202066,998,165,48,4,907,112
4,359978,1256,282,645,6,897,361
1,35224,48,14,2,6,1930,279
1,62932,118,8,0,3,873,221
1,432586,643,113,87,7,1272,9309
1,12911,139,2,37,4,2617,613
1,1861642,2431,418,208,5,1864,4921
1,81013,562,8,19,3,894,188
1,134716,2628,55,331,2,869,397
1,103784,192,13,56,3,1677,1509
1,24434,179,3,41,7,1078,724
1,1276825,6046,421,333,4,677,1210
2,112604,125,79,5,8,852,176
1,2802945,14484,248,897,4,1170,227
5,55752,92,10,4,5,847,654
1,135163,2962,24,340,3,1011,560
4,801,0,0,2,3,1468,55
20,367184,739,115,90,8,2368,4085
2,51511,44,15,3,4,1249,9676
34,524277,2537,56,92,7,1255,332
1,1068511,16913,1221,922,3,1019,113
1,285610,277,40,25,4,968,493
22,254,0,0,0,4,911,36
1,37404,58,42,6,4,1512,185
2,80572,53,12,0,3,1574,447
1,165378,621,78,288,3,694,3631
1,1459,2,0,0,4,2241,386
1,195661,1685,35,321,6,748,375
1,283444,8947,190,748,7,668,255
2,105606,249,13,15,4,1721,581
1,2435913,17512,251,513,4,1033,273
1,198489,258,37,24,4,924,10610
1,98919,1549,68,72,4,636,142
2,4786,27,2,0,4,782,31
3,1437612,5102,634,470,4,1238,348
1,12215,84,4,4,7,1989,247
1,746302,1490,61,31,5,1884,286
6,1758340,864,389,52,4,1101,424
3464,4474,7,0,0,6,976,271
1,81433,230,24,12,7,1591,3063
1,9400,18,0,1,5,1587,4674
2,131868,1391,126,376,2,869,434
14,186934,958,42,138,4,1130,230
2,857332,1908,147,47,4,1138,250
1,6137,21,0,2,7,2805,901
1,1088,9,0,1,7,2162,238
1,388437,864,31,67,4,1369,1004
1,185067,187,52,24,7,1423,223
1,319867,1112,62,73,7,1663,208
1,5462,54,15,4,4,873,36
3,805671,7582,263,561,5,981,986
9,273799,453,91,58,4,1867,2607
3,71324,227,30,50,7,2090,8830
1,1638,3,0,0,5,1747,619
1,148954,129,37,7,4,1681,351
1,270056,137,55,13,4,1048,81
1,93313,699,30,163,6,854,280
2794,8477,85,0,14,7,703,297
9,299666,264,30,36,7,3098,159
1,1480113,3833,345,400,5,1010,6253
1863,10819,119,5,8,5,602,367
1,51762,257,6,1,3,1099,120
10,224900,669,111,61,3,1965,2012
1,125602,565,26,80,1,1835,290
2,73350,141,18,10,4,1836,284
1,3880431,844,676,68,4,2027,120
7,3383101,31301,1672,2591,4,1187,447
19,478024,608,457,117,8,1679,221
1,218,0,0,0,4,1933,199
1,40102,475,1,23,7,1140,555
2,106495,3530,116,408,4,1227,439
2,228034,1015,23,101,4,1244,202
1,8703,14,4,7,4,1769,1035
1,35765,30,8,5,3,1651,72
2,174720,511,54,257,3,1260,3417
3,185913,293,54,245,5,1078,729
2,265398,388,34,178,1,880,179
1,47490,105,4,6,4,1472,255
1,41274,45,6,6,7,2202,282
115,5225,2,3,0,4,2725,111
18,1875994,1421,561,111,5,2857,8609
1,440036,1902,166,783,8,1136,52
6,1510420,50561,2943,0,6,834,325
5,786697,206,134,10,4,2521,667
1,601,3,1,3,4,1319,436
1,693284,6988,187,236,7,624,233
1,1332755,3112,1738,259,4,608,471
44,5369,12,8,6,5,1292,16
1,161325,2932,74,1329,4,802,228
2,103218,166,22,8,4,1935,1227
1,86635,465,23,32,7,895,122
11,86779,91,22,2,4,1037,88
1,341928,2245,279,2362,4,1058,689
1,1221818,5354,2375,3402,2,937,494
1754,2299,6,4,0,4,1398,109
1,1436569,3853,755,412,3,976,160
2,371204,2569,314,1260,4,1420,208
2,1075387,1307,303,251,7,684,6890
1,64563,827,428,203,8,1009,2468
5,626248,772,163,46,4,1421,6384
3106,4816,26,0,2,7,965,309
1,29757,230,43,38,8,1107,2489
1,112245,491,31,25,3,1540,98
52,443645,241,147,0,4,854,1091
97,739419,1635,169,52,4,1817,195
144,300240,1311,25,74,4,1681,263
2,315078,353,46,4,4,894,620
2,318860,656,35,54,7,1716,368
1,43807,924,7,61,4,795,580
13,490185,184,55,8,4,2060,205
10,44288,665,35,45,5,1855,60
200,1694,11,0,0,5,1080,565
18,573,2,2,0,4,820,36
1,279109,306,140,63,4,1163,4624
2,75202,55,29,11,4,1880,2562
1,429445,1267,83,324,4,1446,969
2,10993,29,0,1,4,857,152
2,110861,254,24,15,4,1817,647
2316,97474,1692,23,170,4,1040,568
3,32704,39,3,9,3,1515,1753
2,263114,456,9,40,7,915,86
1,7560,116,5,6,6,704,377
1,49309,881,5,171,5,862,379
1,23375,483,10,18,1,735,243
1,91,0,0,0,4,1080,31
4,616902,1161,180,127,4,1237,9536
6,769798,2592,207,77,4,991,74
8062,48749,152,4,37,4,901,3088
8,3337295,7553,769,478,7,1747,252
2,206368,219,57,9,4,1279,8606
8,117180,741,31,240,4,1205,479
1,3053,20,0,2,4,1677,374
6,267016,1170,73,58,3,1052,1961
2,42513,434,13,159,7,2532,1142
1,9258,205,3,18,6,814,127
2,6051,9,4,8,7,2164,212
5,101587,0,0,7,7,665,6184
1,12963,40,7,2,8,848,67
1,255792,946,26,34,4,1403,763
8,81250,164,3,13,4,1399,391
4,172,0,0,0,4,702,36
579,483736,9201,292,960,4,648,303
1,463664,3028,279,302,3,1914,152
2,123662,583,33,76,7,2086,265
172,9316756,35289,1374,2397,7,3490,198
5,375701,347,102,33,4,1108,7353
6,364599,3512,315,1023,4,1276,30
5,273588,1146,42,54,4,884,136
6,95952,55,13,15,4,1717,48
733,1137,14,0,2,7,828,243
1,32577,94,10,1,4,1837,138
1,193284,559,37,14,4,2469,178
3,1594237,1177,546,73,4,841,99
1,137491,2390,53,411,4,1889,271
1,678,22,4,1,4,889,15
4,350784,146,59,14,5,2839,6770
14,317035,291,104,11,4,1957,773
1,24626,128,1,37,2,1229,927
4,67961,174,11,7,4,2366,305
120,208731,3583,140,438,2,672,414
5962,6387,3,1,0,4,1255,151
2,1993410,7700,833,4512,6,1294,922
3,102149,1129,34,64,4,895,132
11,731443,6792,265,1206,4,837,644
3,366430,1437,3023,575,2,1355,397
1,2265595,4577,632,1237,4,674,2246
1,89513,533,98,45,4,1248,323
2,166704,349,34,18,4,2371,732
11,361,0,0,0,4,725,21
3,2884369,7358,1055,1042,7,2028,3232
3,498305,0,0,93,4,941,124
3,291075,2377,21,44,7,1093,349
2,14363,75,6,15,7,1813,2542
2,641533,418,135,143,4,894,172
1,4427,9,3,0,4,1831,419
2,15957,47,13,4,7,2281,2482
12,837504,394,83,25,4,2393,75
1,41534,202,17,25,1,1864,308
1,2451,9,1,5,3,2603,277
7,1135,11,2,1,4,2749,29
6,26101,224,6,10,4,875,415
2,64865,115,10,15,8,844,367
1,17138,85,3,14,4,2739,294
1,950339,1083,279,92,4,1207,299
5,2988497,6765,1101,511,3,1422,159
5,28740,72,11,21,4,931,429
250,3598383,2406,869,214,4,2006,930
1,525463,82,0,7,4,930,88
1,8304,144,8,13,4,651,95
1,615564,7410,170,778,2,1088,421
1,588621,5105,295,399,6,1484,54
21,673356,6097,227,596,6,921,292
2370,2909,7,0,0,4,893,221
1,17130,148,3,34,4,2625,525
1,10222,58,0,15,3,1507,908
1,1554,37,1,4,4,1102,289
1,17603,44,3,0,7,2076,197
5,4243634,14384,637,0,7,1310,222
1,3943,48,2,2,4,1061,340
1,156996,1330,38,120,6,1838,324
1,181149,421,34,9,4,1048,99
4,13371,25,9,2,4,1673,173
1,355868,505,92,144,7,1554,804
1,838,2,0,1,3,2195,108
1,1209593,2881,154,1877,5,1073,865
1,19305,48,2,4,5,858,93
1,6307,174,9,34,2,1822,556
176,2613822,42825,1826,5717,2,1035,591
1,95074,51,33,6,5,1491,8425
1,266666,362,49,53,4,2211,29
27,140132,434,28,43,5,2113,261
1,312946,1819,83,66,4,609,148
2,194053,482,70,17,7,1514,234
106,5003,33,3,43,5,1180,391
2,1668575,396,360,10,4,1279,156
1,124453,1327,35,438,4,800,285
9,36736,114,3,3,2,1710,667
1,201003,500,31,29,4,961,338
31,1010750,445,152,23,4,2145,157
1,610128,3490,207,455,4,841,139
1,8426,25,2,0,7,2243,1524
1,1879,84,1,18,4,1941,225
20,2205712,5021,594,721,7,1730,274
1,260643,1593,203,46,3,1243,198
2,464890,2891,66,201,4,912,100
9,1411767,2405,194,77,4,809,602
1,129852,319,13,25,4,1817,248
1,313481,1054,128,845,6,1029,588
4,311871,4094,361,1194,5,877,356
1,56608,460,4,33,2,1502,1362
7,57397,245,16,52,4,1467,137
207712,4266465,19360,1410,4396,2,683,189
12,929208,573,290,49,4,850,498
4,2783758,4889,2396,467,4,662,6119
1,19376,33,3,1,6,2370,300
2,90872,128,4,13,5,1258,98
1,53723,132,0,11,7,1709,293
1,4007,8,1,1,4,968,254
1,394523,1000,43,183,8,847,430
1,200910,322,70,33,4,1362,1870
3,294321,10621,397,1085,7,817,216
2,275688,139,51,15,4,1010,9274
11,157007,304,31,30,4,2366,196
2,1470907,21811,606,2900,7,1162,156
3,79662,807,16,82,5,812,810
7,1047720,16423,229,1342,2,1254,374
5,3546201,41963,2140,1094,4,1094,85
2,35048,109,4,3,4,2366,233
1,1498,2,1,0,3,877,623
130501,648223,1399,131,127,4,1579,109
2,4559473,56465,363,2506,2,1424,238
3,1545229,13524,228,2420,2,934,477
2,159210,751,32,136,1,1980,340
5,103337,93,55,15,6,1915,151
2,6818569,40491,2216,5067,4,2111,257
1,66532,382,30,69,4,1388,929
4,600,2,0,0,4,764,31
2,828037,5182,66,204,7,1229,197
1,797340,3600,131,374,7,1197,207
7,921403,2228,106,1172,5,848,738
3,84984,73,22,23,5,846,136
22,1684264,4468,306,178,4,1797,387
1,371813,1437,200,160,4,1655,1423
3,722295,4731,135,677,4,1359,249
7,74890,43,7,0,4,2060,219
13,1013401,5039,325,2966,4,836,248
1,235,1,0,0,4,1600,655
1,21511,120,2,2,4,848,1425
206,1285080,32437,247,1303,2,1828,317
1,16013,41,1,3,4,1885,511
3,134414,106,33,26,4,860,677
3,129638,625,26,30,4,848,241
1,53584,71,17,18,4,1026,305
4,343106,274,103,48,4,901,748
1,132432,155,29,10,4,928,211
1,108173,57,22,0,4,1759,45
1,198587,709,136,762,2,959,285
1,23181,460,16,277,4,2072,547
1,358806,2723,113,254,4,913,163
1,58590,158,9,11,1,1755,355
1,984252,1528,3152,1603,7,1923,251
4,1088110,717,433,182,8,1557,130
1,40814,80,4,31,7,3520,172
2,359042,3260,51,417,2,1284,301
11,264315,221,71,18,4,1933,2432
16,3169579,6670,930,897,7,953,203
47,883275,2016,216,224,4,1685,2478
1,6893,36,10,31,4,1756,191
4,179656,108,48,46,4,2297,2104
1,12471,151,12,32,4,797,875
20,10912161,25471,2411,3433,4,1578,631
1,85027,243,10,33,7,885,290
1,61132,131,44,21,4,2398,170
2,3295972,48953,536,3914,7,945,291
1,943994,7715,133,776,2,1030,298
2,66161,88,19,10,1,2276,245
4,1466959,1472,562,210,4,857,328
2,2402,5,0,0,4,1680,126
2,1124395,5770,68,72,5,1578,189
2,306536,1310,229,335,4,832,606
1,1070023,2077,278,131,7,927,491
1,506620,373,155,26,4,1040,387
5,1100646,1399,226,742,5,1083,689
1,554480,2176,1483,110,2,1687,16
3,177393,128,41,19,4,2314,2484
1,121840,246,58,18,7,981,2448
1,21085,223,7,6,2,1789,240
1,730457,6484,563,548,6,910,476
2,389557,11322,220,3016,4,3741,161
1,87313,440,143,76,3,739,126
1,16457,49,1,0,7,1741,945
1,1147,44,1,4,7,919,298
2,1613,8,0,0,3,976,98
1,413458,1257,52,112,7,1331,224
7,174439,230,44,16,4,1789,8993
2,3021,35,4,18,7,2229,364
1,5865,38,3,8,4,1697,944
32,3738,27,4,2,5,1244,149
2,7382,120,1,24,6,1232,544
3,56937,65,18,11,1,2311,188
2,1064196,4104,1313,2177,4,805,346
1,42195,98,4,11,4,1068,408
1,64694,173,2,80,4,3438,649
1,26561,42,1,5,4,1914,756
10,203562,212,16,7,4,2587,58
1,51966,72,9,1,4,1883,960
3,109014,102,12,41,4,1453,50
3,45578,25,6,3,7,2307,238
3,30918,60,7,13,5,1336,7672
3,7091,6,1,0,4,1745,169
1,54789,536,6,79,2,1636,1291
1,1924,16,4,1,4,661,62
1,4167,73,1,59,4,1770,249
6,1702705,1276,476,106,4,2056,3651
14,1106730,9744,177,732,6,861,549
1,246236,9716,78,677,5,1506,273
1,130038,620,39,73,4,842,124
5,516395,703,184,196,4,2160,2397
3,23345,18,4,0,4,2293,2573
3,4994,4,0,0,4,1726,641
1,51166,777,11,238,5,840,485
1,221211,6276,82,907,4,998,638
3,507,0,0,0,4,784,31
1,29163,102,1,11,7,830,239
1,124794,465,21,115,2,1353,1367
2,95972,440,12,51,4,851,2453
41,173221,265,39,9,4,1747,919
1,44185,72,12,5,5,1017,6803
1,27886,132,77,240,4,2855,625
2,1582678,1875,280,85,7,1968,4155
5,763835,4358,93,333,6,1073,197
1,233,0,0,0,4,1258,31
1,31902,89,20,8,4,1351,2797
19,1587272,14046,588,2707,6,760,830
9,3440536,2000,1024,91,4,1142,305
6,277709,222,55,36,4,2286,67
2,1418,3,3,0,4,1783,87
2,2061534,18816,1219,958,2,2051,370
1,705518,5932,603,1925,4,4326,248
1,1247454,7975,1259,423,6,2373,451
1,282776,3668,246,178,4,949,970
1,11494,8,8,0,4,1776,26
9,1147362,7208,290,250,8,1360,306
3446,23647,166,19,6,2,1099,494
88,617,1,1,0,4,852,21
2,152357,215,73,19,4,1957,1265
3,4431,50,1,5,4,639,61
1,897114,4834,473,689,3,1601,195
646,253466,1336,29,57,4,919,452
50,228580,380,33,29,4,1711,434
7,4256429,16384,2055,3851,4,1147,571
1,5036458,28604,1665,1428,4,1128,338
1,14044,237,6,33,4,799,242
2,16287,34,12,2,2,2005,280
3,64288,851,24,153,6,1192,313
1,283557,1087,63,197,7,1584,290
1,91437,144,17,16,4,1813,211
3,114730,467,21,53,7,1741,867
439,1610,7,1,5,4,610,198
1,164,2,0,0,4,787,46
5,43134,22,9,3,4,1921,271
1,3531,7,3,0,5,1270,11
1,5969,3,1,0,7,815,426
4,2000697,914,315,46,4,1421,149
4,1595843,5262,140,311,7,1814,261
1,13277,16,3,0,3,1762,1350
10,3667939,4700,1026,336,4,1150,9193
145,1588662,7809,140,1757,5,1943,64
78,1980,6,2,0,5,1143,31
4,4477564,23147,1574,3162,4,771,269
48,46511,649,15,106,4,680,571
1,70332,1065,11,57,7,1151,241
123,2531835,1324,521,32,4,2327,213
2,37035,330,1,23,4,1743,212
17,577249,993,108,38,4,1789,1416
4,510661,1314,86,163,4,1250,211
2,26789,78,12,70,6,2002,242
1,510876,173,104,8,4,1268,130
5,199122,150,73,141,4,2327,2438
2,292388,227,50,10,4,1366,196
8,321250,301,103,110,4,2069,2303
2,1459350,15672,817,1650,2,1156,479
9,909,8,1,1,4,722,96
67540,77054,71,36,18,3,834,268
5,209978,338,109,12,4,1888,2601
1,141949,1128,19,31,7,906,186
2,217129,781,37,45,4,2392,536
2,2609671,5239,315,596,8,1950,1349
1,1105772,3627,157,353,7,903,238
2,339388,1047,60,211,1,1155,593
2,443956,329,133,2,4,1479,161
1,562812,228,98,29,5,1864,5134
7,237042,5621,404,2236,4,1910,590
1,2025407,10020,184,570,7,1640,255
2,505112,2083,34,309,7,2161,304
1,660,10,1,0,6,1711,65
27,511529,1148,72,80,4,2627,271
1,26930,53,6,5,5,2722,640
6,509694,6362,258,438,2,857,305
1,1267583,2245,324,142,4,1093,328
5,1390342,22446,363,3413,2,889,399
6,342300,1457,681,344,8,1456,93
415,4882569,8539,1063,1549,7,2997,1351
379,5450399,12936,2514,871,7,1729,9106
6,867411,504,323,0,4,815,634
21,1938390,4640,1147,917,3,842,626
1,11220,108,3,18,4,2615,575
4,230,2,0,0,4,936,30
2,22923,305,0,29,7,845,515
1,918252,7843,476,1063,2,780,698
1,147,1,0,0,4,1709,218
3,375660,551,151,43,4,822,8422
1,389641,188,65,17,4,2181,285
1,438854,1676,78,144,4,1056,111
2,4340856,17898,330,542,4,1334,256
3,83405,0,0,0,4,1516,1295
1,993142,1285,348,70,4,1107,232
9,31398,106,17,196,5,1073,516
3,1360386,3874,801,2393,6,1091,524
1,9070,25,0,2,7,2909,659
3,765,0,2,0,4,1033,11
2,80637,107,11,5,8,860,2796
24,16544,25,1,5,1,2244,116
1,98044,649,14,22,7,1365,227
5,567444,600,175,129,4,871,73
127,119508,198,28,200,5,1005,627
102,1953249,1666,422,101,4,2107,956
3507,4738,14,0,0,4,1101,163
2,252845,2630,48,237,5,879,1179
1,3599,3,0,0,1,2098,90
4,14160,166,15,23,5,1647,243
12153,12306,36,16,3,7,605,345
1,36339,244,2,5,7,1397,236
1,276613,462,20,49,7,1964,326
2,19132,0,0,0,7,1337,2728
1,15064,4,2,0,5,1487,106
2,564970,2462,68,202,2,1107,166
4,319721,298,112,55,4,823,602
2,37585,117,12,14,7,1991,260
9,1778696,20618,667,2002,2,841,359
3,799024,5263,190,585,4,739,202
1,6501,124,16,50,4,1764,101
1,2822,10,0,1,7,2942,916
2,139468,471,27,25,4,1636,679
4,299733,684,102,277,1,1146,961
1,189297,320,28,11,4,960,1332
3,115913,257,18,8,4,2339,193
2,39314,63,5,0,4,1814,130
21,966734,4713,389,498,2,1076,257
10,3897030,32552,5033,2816,4,1515,197
1,113420,280,9,4,4,1033,113
1,15847,45,0,1,7,2915,598
42,871874,4552,197,566,7,2643,274
2,481796,3247,183,2691,6,1607,723
2,395509,396,53,5,3,865,82
1,78655,199,38,43,8,1401,4342
1,229181,288,118,92,4,2404,78
7,271144,613,46,38,4,1722,644
13,4972266,2872,1822,197,5,1359,5940
187,4578667,1655,751,82,4,2114,175
5,276413,2240,78,161,5,1268,859
2,1097528,3211,186,784,7,1951,335
4,525539,1210,139,93,4,970,293
1,38414,207,27,115,5,803,736
130,1912367,674,369,17,4,1722,109
132,4345,213,2,60,6,1017,602
1,2130839,1833,1365,250,5,656,540
7434,11161,20,1,0,4,1409,230
1,160229,1018,26,18,4,1265,104
13,1187377,7288,767,366,6,841,492
2,7553,16,2,1,4,1515,135
6,178981,1903,229,1168,2,1631,175
24,810460,709,103,31,7,2405,261
1,291308,1501,393,145,6,2741,329
7,220094,283,20,21,4,3029,534
1,919924,1338,43,91,7,3305,497
6,3017598,7560,850,1023,4,1074,121
5,1946950,0,0,0,4,1535,214
14,630149,944,99,50,4,2020,87
1,214245,620,63,97,5,971,266
2,58418,246,17,9,6,918,45
18,907931,297,135,13,4,2565,226
2,5762,252,8,31,7,1365,185
1,1006641,2885,214,381,4,1120,217
2039,3087,20,0,1,7,768,125
29,213956,117,25,12,4,2321,85
1,75964,260,51,60,4,803,82
6,85830,199,17,8,2,1777,939
4,1146,0,0,0,4,784,31
832,1257,12,1,0,7,974,267
1,375,0,0,0,4,1863,121
6,1321399,24147,508,2377,2,1575,631
1,107412,910,37,22,4,678,126
1,7157,16,3,0,4,826,8768
138,332411,312,21,14,4,2593,216
1,334337,333,71,191,4,946,534
1,60470,631,31,29,4,802,623
4,134884,677,48,529,4,841,1352
1,1657970,2905,122,98,5,1663,183
1,11556,57,9,4,5,815,234
1,374629,1129,43,95,4,1207,812
5,120798,1281,29,117,7,813,3786
26,6231526,28392,1609,526,4,1210,411
1,175843,232,31,53,7,1604,3051
1,13568,3,1,0,4,1622,83
3,1667038,6499,1784,655,7,1272,287
1,160865,125,50,42,7,1119,195
3,45994,106,6,6,4,1701,552
7,1588202,6503,325,411,7,851,264
2,395091,6705,240,1523,4,970,548
7,462997,2480,285,978,2,807,505
5,377792,1341,87,223,4,1532,1370
2,24549,244,6,107,4,1679,781
1,445799,518,174,52,5,1235,7445
1,112685,590,25,24,7,1254,141
1,36693,527,34,161,4,2002,482
8,2591,6,0,0,7,2089,1276
3,99426,271,16,17,7,4439,237
8,306208,1032,62,24,4,1983,749
5,188409,226,120,29,4,1274,1099
1,20702,55,4,8,4,771,68
1,137988,372,10,3,4,1572,184
1,620720,2247,107,572,4,1087,347
40,64178,148,17,8,4,1770,490
1,33924,68,7,9,7,1045,2812
1,172440,827,46,100,7,1131,284
